BATSMEN,,R,B,M,4s,6s,SR
Aamer Sohail,b Samarasekera,5,5,4,1,0,100.00
Saeed Anwar,not out,40,50,84,4,0,80.00
Ijaz Ahmed,not out,50,57,79,4,1,87.72
