BATSMEN,,R,B,M,4s,6s,SR
David Warner,c Mohammad Nabi b Shapoor Zadran,178,133,164,19,5,133.83
Aaron Finch,c Nawroz Mangal b Dawlat Zadran,4,9,14,0,0,44.44
Steven Smith,c Najibullah Zadran b Shapoor Zadran,95,98,173,8,1,96.94
Glenn Maxwell,c Mohammad Nabi b Dawlat Zadran,88,39,45,6,7,225.64
James Faulkner,b Hamid Hassan,7,6,15,1,0,116.67
Mitchell Marsh,c Najibullah Zadran b Nawroz Mangal,8,9,17,0,0,88.89
Brad Haddin,not out,20,9,10,2,1,222.22
