BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Jerome Taylor,8,1,64,0,8.00,22,6,1,2,1
Jason Holder,10,2,104,1,10.40,27,8,6,2,2
Andre Russell,9,0,74,2,8.22,19,5,2,1,0
Marlon Samuels,2,0,14,0,7.00,3,1,0,0,0
Sulieman Benn,10,0,79,0,7.90,15,7,1,1,0
Daren Sammy,7,0,50,0,7.14,12,3,1,0,0
Chris Gayle,4,0,21,2,5.25,9,0,0,3,0
