BATSMEN,,R,B,M,4s,6s,SR
Aamer Sohail,c Thorpe b Illingworth,42,56,70,6,0,75.00
Saeed Anwar,c Russell b Cork,71,72,125,8,0,98.61
Ijaz Ahmed,c Russell b Cork,70,83,113,6,0,84.34
Inzamam-ul-Haq,not out,53,54,89,6,0,98.15
Javed Miandad,not out,11,21,29,1,0,52.38
