BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mervyn Dillon,5,0,41,0,8.20,17,4,2,1,0
Pedro Collins,7,1,35,1,5.00,31,3,1,1,3
Vasbert Drakes,9.5,1,44,5,4.47,46,3,2,0,3
Carl Hooper,8,1,31,0,3.88,28,2,0,1,0
Chris Gayle,9,1,29,0,3.22,38,1,2,0,0
Wavell Hinds,4,0,19,2,4.75,13,2,0,0,0
