BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Davis Joseph,4,0,47,1,11.75,11,7,2,2,0
Austin Codrington,4,0,25,0,6.25,17,4,1,1,0
Nicholas Ifill,4,0,46,0,11.50,10,7,1,4,1
Barry Seebaran,1,0,26,0,26.00,1,2,3,0,0
John Davison,5,0,36,1,7.20,15,6,0,1,0
Nicholas de Groot,2.3,0,21,1,8.40,5,2,1,0,0
