BATSMEN,,R,B,M,4s,6s,SR
Hashim Amla,c Amjad Ali b Mohammad Naveed,12,16,15,3,0,75.00
Quinton de Kock,c Saqlain Haider b Amjad Javed,26,45,73,2,0,57.78
Rilee Rossouw,c & b Mohammad Tauqir,43,49,69,8,0,87.76
AB de Villiers,c Amjad Javed b Kamran Shazad,99,82,115,6,4,120.73
David Miller,b Mohammad Naveed,49,48,75,2,0,102.08
Jean-Paul Duminy,lbw b Mohammad Naveed,23,28,50,1,0,82.14
Farhaan Behardien,not out,64,31,36,5,3,206.45
Vernon Philander,not out,10,6,13,1,0,166.67
