BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
James Anderson,10,1,49,0,4.90,35,5,0,3,0
Sajid Mahmood,9.2,1,60,0,6.43,31,10,0,1,0
Andrew Flintoff,10,1,35,1,3.50,39,4,0,0,0
Monty Panesar,9,0,48,0,5.33,26,5,0,0,0
Paul Collingwood,9,0,50,1,5.56,26,4,1,1,0
