BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sohail Khan,10,0,44,2,4.40,34,3,1,2,0
Ehsan Adil,7,0,31,1,4.43,28,3,0,2,0
Rahat Ali,10,0,48,2,4.80,34,5,0,2,0
Wahab Riaz,10,0,54,3,5.40,30,4,1,3,0
Shahid Afridi,10,0,38,0,3.80,32,3,0,0,0
Haris Sohail,3,0,20,1,6.67,5,1,0,1,0
