BATSMEN,,R,B,M,4s,6s,SR
Mike Brearley,c Lees b Coney,53,115,114,3,0,46.09
Sir Geoff Boycott,c Howarth b Hadlee,2,14,30,0,0,14.29
Wayne Larkins,c Coney b McKechnie,7,37,40,0,0,18.92
Graham Gooch,b McKechnie,71,84,105,1,3,84.52
David Gower,run out,1,1,2,0,0,100.00
Sir Ian Botham,lbw b Cairns,21,30,31,2,0,70.00
Derek Randall,not out,42,50,66,1,1,84.00
Chris Old,c Lees b Troup,0,2,2,0,0,0.00
Bob Taylor,run out,12,25,30,1,0,48.00
Bob Willis,not out,1,2,1,0,0,50.00
