BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Daryl Tuffey,6,0,40,0,6.67,22,5,1,2,1
Michael Mason,8,0,60,1,7.50,23,8,0,1,4
Jacob Oram,7,1,16,0,2.29,29,0,0,0,1
Jeetan Patel,9.2,0,25,3,2.68,38,2,0,0,0
Daniel Vettori,10,0,57,3,5.70,28,6,0,0,2
Scott Styris,6,0,21,1,3.50,21,1,0,2,0
Craig McMillan,3,0,21,0,7.00,11,3,1,0,0
