BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Imran Tahir,10,0,61,2,6.10,20,4,0,0,0
Lungi Ngidi,10,0,66,3,6.60,28,6,2,2,0
Kagiso Rabada,10,0,66,2,6.60,24,8,0,2,0
Dwaine Pretorius,7,0,42,0,6.00,17,5,0,0,0
Andile Phehlukwayo,8,0,44,1,5.50,23,4,0,4,0
Jean-Paul Duminy,2,0,14,0,7.00,3,1,0,0,0
Aiden Markram,3,0,16,0,5.33,10,1,1,0,0
