BATSMEN,,R,B,M,4s,6s,SR
Tamim Iqbal,c Hogg b Bracken,3,14,11,0,0,21.43
Shahriar Nafees,b McGrath,1,4,15,0,0,25.00
Aftab Ahmed,c Bracken b McGrath,11,7,14,1,0,157.14
Shakib Al Hasan,c Gilchrist b Tait,25,36,50,0,1,69.44
Mohammad Ashraful,c Ponting b McGrath,6,8,11,1,0,75.00
Habibul Bashar,c Ponting b Bracken,24,43,48,0,0,55.81
Mashrafe Mortaza,not out,25,17,21,2,1,147.06
Mushfiqur Rahim,not out,2,3,2,0,0,66.67
