BATSMEN,,R,B,M,4s,6s,SR
Quinton de Kock,b Malinga,15,16,16,3,0,93.75
Hashim Amla,not out,80,105,167,5,0,76.19
Faf du Plessis,not out,96,103,103,10,1,93.20
