BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Lasith Malinga,10,1,82,1,8.20,20,12,0,4,0
Kasun Rajitha,8,0,47,1,5.88,26,8,0,0,0
Isuru Udana,9.3,0,50,1,5.26,29,6,0,0,0
Thisara Perera,10,0,34,0,3.40,32,1,0,0,0
Dhananjaya de Silva,6,0,51,0,8.50,13,3,3,1,0
