BATSMEN,,R,B,M,4s,6s,SR
Kennedy Otieno,b Thuraisingam,4,17,20,1,0,23.53
Ravi Shah,c Maraj b Thuraisingam,61,95,133,9,0,64.21
Steve Tikolo,lbw b Davison,42,49,76,6,0,85.71
Hitesh Modi,c Harris b Davison,6,48,78,0,0,12.50
Maurice Odumbe,lbw b Davison,26,19,31,2,1,136.84
Thomas Odoyo,not out,27,42,49,2,0,64.29
Peter Ongondo,b Codrington,16,16,33,2,0,100.00
David Obuya,not out,4,5,5,0,0,80.00
