BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Danny Morrison,8,0,36,0,4.50,-,-,-,1,2
Willie Watson,10,0,37,3,3.70,-,-,-,1,2
Gavin Larsen,10,1,29,0,2.90,-,-,-,1,0
Chris Harris,10,0,43,3,4.30,-,-,-,1,1
Rod Latham,3,0,13,0,4.33,-,-,-,0,0
Dipak Patel,9,0,32,0,3.56,-,-,-,0,0
