BATSMEN,,R,B,M,4s,6s,SR
Moeen Ali,c Coleman b Haq,128,107,142,12,5,119.63
Ian Bell,c Coetzer b Berrington,54,85,123,2,0,63.53
Gary Ballance,b Evans,10,18,23,0,0,55.56
Joe Root,c Cross b Davey,1,3,8,0,0,33.33
Eoin Morgan,c Mommsen b Davey,46,42,68,4,2,109.52
James Taylor,st Cross b Davey,17,26,38,0,0,65.38
Jos Buttler,c Davey b Wardlaw,24,14,19,4,0,171.43
Chris Woakes,c Mommsen b Davey,1,2,4,0,0,50.00
Stuart Broad,not out,0,3,5,0,0,0.00
Steven Finn,not out,1,1,3,0,0,100.00
