BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Glenn McGrath,10,0,44,2,4.40,40,4,0,2,4
Damien Fleming,10,0,45,1,4.50,38,5,0,4,0
Tom Moody,10,4,25,3,2.50,43,2,0,1,0
Brendon Julian,10,1,44,0,4.40,42,6,0,1,3
Shane Warne,10,2,18,1,1.80,47,1,0,2,0
