BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Bhuvneshwar Kumar,10,1,43,3,4.30,32,2,0,0,0
Jasprit Bumrah,10,1,39,1,3.90,31,1,0,0,0
Hardik Pandya,10,0,55,1,5.50,29,5,0,5,0
Ravindra Jadeja,10,0,34,1,3.40,38,2,0,0,0
Yuzvendra Chahal,10,0,63,1,6.30,28,5,1,4,0
