BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Trent Boult,10,2,42,2,4.20,36,4,0,3,0
Matt Henry,10,1,37,3,3.70,42,5,0,3,0
Lockie Ferguson,10,0,43,1,4.30,36,1,2,2,0
Colin de Grandhomme,2,0,13,0,6.50,4,0,0,1,0
James Neesham,7.3,0,49,1,6.53,22,3,1,3,0
Mitchell Santner,10,2,34,2,3.40,40,0,2,1,0
