BATSMEN,,R,B,M,4s,6s,SR
Saeed Anwar,b Nehra,101,126,174,7,0,80.16
Taufeeq Umar,b Khan,22,32,51,4,0,68.75
Abdul Razzaq,c Dravid b Nehra,12,29,45,2,0,41.38
Inzamam-ul-Haq,run out (Sehwag/Kumble),6,3,3,1,0,200.00
Mohammad Yousuf,c Khan b Srinath,25,42,54,0,0,59.52
Younis Khan,c Mongia b Khan,32,36,53,2,0,88.89
Shahid Afridi,c Kumble b Mongia,9,7,9,2,0,128.57
Rashid Latif,not out,29,25,37,2,0,116.00
Wasim Akram,not out,10,6,10,2,0,166.67
