BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mohammad Hafeez,2,0,11,0,5.50,4,0,0,1,0
Mohammad Amir,10,1,49,2,4.90,32,4,0,1,0
Shaheen Shah Afridi,8,0,54,1,6.75,23,6,2,0,0
Imad Wasim,10,0,48,0,4.80,26,4,0,0,0
Wahab Riaz,10,0,46,3,4.60,29,2,1,2,0
Shadab Khan,10,1,50,3,5.00,26,3,1,1,0
