BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Dawlat Zadran,10,1,101,2,10.10,27,10,4,3,2
Shapoor Zadran,10,0,89,2,8.90,25,7,5,2,1
Hamid Hassan,10,0,70,1,7.00,18,7,0,1,0
Mohammad Nabi,10,0,84,0,8.40,22,6,4,1,0
Samiullah Shinwari,5,0,34,0,6.80,13,5,0,0,0
Javed Ahmadi,4,0,18,0,4.50,8,0,0,0,0
Nawroz Mangal,1,0,14,1,14.00,1,1,1,0,0
