BATSMEN,,R,B,M,4s,6s,SR
Tamim Iqbal,c Root b Anderson,2,7,10,0,0,28.57
Imrul Kayes,c Jordan b Anderson,2,2,2,0,0,100.00
Soumya Sarkar,c Buttler b Jordan,40,52,83,5,1,76.92
Mahmudullah,run out (Woakes),103,138,184,7,2,74.64
Shakib Al Hasan,c Root b Ali,2,6,5,0,0,33.33
Mushfiqur Rahim,c Jordan b Broad,89,77,113,8,1,115.58
Sabbir Rahman,c Morgan b Jordan,14,12,18,0,1,116.67
Mashrafe Mortaza,not out,6,4,11,1,0,150.00
Arafat Sunny,not out,3,3,3,0,0,100.00
