BATSMEN,,R,B,M,4s,6s,SR
Saeed Anwar,b Allott,28,25,44,4,0,112.00
Shahid Afridi,c Parore b Allott,17,22,25,2,1,77.27
Abdul Razzaq,run out (Astle),33,82,92,4,0,40.24
Ijaz Ahmed,run out (Harris),51,68,107,0,0,75.00
Inzamam-ul-Haq,not out,73,61,86,7,0,119.67
Saleem Malik,b Allott,8,9,10,1,0,88.89
Moin Khan,c McMillan b Astle,19,17,20,3,0,111.76
Wasim Akram,lbw b Cairns,1,7,6,0,0,14.29
Azhar Mahmood,c Twose b Allott,14,12,14,2,0,116.67
Saqlain Mushtaq,not out,0,0,3,0,0,0.00
