BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Asif Iqbal,12,0,36,0,3.00,-,-,-,0,0
Majid Khan,12,0,53,3,4.42,-,-,-,0,0
Mudassar Nazar,12,0,31,1,2.58,-,-,-,0,0
Imran Khan,10.1,2,29,2,2.85,-,-,-,0,0
Sikander Bakht,11,1,34,3,3.09,-,-,-,0,0
