BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Graeme Porter,12,3,20,1,1.67,-,-,-,0,0
Geoff Dymock,12,3,28,1,2.33,-,-,-,0,0
Gary Cosier,12,1,54,3,4.50,-,-,-,0,0
Alan Hurst,12,0,65,1,5.42,-,-,-,0,0
Graham Yallop,8,0,56,0,7.00,-,-,-,0,0
Allan Border,4,0,38,1,9.50,-,-,-,0,0
