BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Derek Pringle,7,1,27,0,3.86,-,-,-,1,3
Chris Lewis,8,0,30,4,3.75,-,-,-,2,2
Phil DeFreitas,5,1,31,0,6.20,-,-,-,3,1
Sir Ian Botham,10,0,33,1,3.30,-,-,-,1,0
Richard Illingworth,10,0,32,2,3.20,-,-,-,0,0
Dermot Reeve,4,0,14,2,3.50,-,-,-,1,0
