BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chris Cairns,8,1,40,0,5.00,-,-,-,0,1
Dipak Patel,10,0,29,2,2.90,-,-,-,0,0
Willie Watson,10,1,34,1,3.40,-,-,-,0,0
Gavin Larsen,9,0,43,0,4.78,-,-,-,0,0
Chris Harris,9,0,55,3,6.11,-,-,-,2,0
Rod Latham,4,0,24,0,6.00,-,-,-,2,0
