BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kapil Dev,10,0,55,0,5.50,-,-,-,1,1
Manoj Prabhakar,10,0,46,3,4.60,-,-,-,2,0
Subroto Banerjee,6,1,40,0,6.67,-,-,-,0,1
Javagal Srinath,9,0,35,0,3.89,-,-,-,2,3
Venkatapathy Raju,10,0,38,2,3.80,-,-,-,0,0
Sachin Tendulkar,1,0,2,0,2.00,-,-,-,0,0
Kris Srikkanth,1.1,0,8,0,6.86,-,-,-,0,1
