BATSMEN,,R,B,M,4s,6s,SR
Mark Greatbatch,b Aaqib Javed,17,22,41,0,2,77.27
John Wright,c Ramiz Raja b Mushtaq Ahmed,13,44,57,1,0,29.55
Andrew Jones,lbw b Mushtaq Ahmed,21,53,60,2,0,39.62
Martin Crowe,run out (Saleem Malik/Moin Khan),91,83,132,7,3,109.64
Ken Rutherford,c Moin Khan b Wasim Akram,50,68,68,5,1,73.53
Chris Harris,st Moin Khan b Iqbal Sikander,13,12,15,1,0,108.33
Ian Smith,not out,18,10,21,3,0,180.00
Dipak Patel,lbw b Wasim Akram,8,6,10,1,0,133.33
Gavin Larsen,not out,8,6,7,1,0,133.33
