BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Nathan Bracken,9,0,40,2,4.44,31,4,1,0,0
Shaun Tait,10,0,61,2,6.10,32,9,0,4,1
Glenn McGrath,9,0,62,1,6.89,23,8,1,0,0
Shane Watson,8,1,46,1,5.75,26,2,2,2,0
Brad Hogg,10,0,61,3,6.10,31,6,2,1,0
Andrew Symonds,2,0,19,0,9.50,2,3,0,0,0
