BATSMEN,,R,B,M,4s,6s,SR
Andrew Hilditch,b Boycott,47,108,136,2,0,43.52
Rick Darling,lbw b Willis,25,61,82,3,0,40.98
Allan Border,c Taylor b Edmonds,34,74,87,4,0,45.95
Kim Hughes,c Hendrick b Boycott,6,13,13,1,0,46.15
Graham Yallop,run out,10,20,23,1,0,50.00
Gary Cosier,run out,6,20,19,0,0,30.00
Trevor Laughlin,run out,8,22,40,0,0,36.36
Kevin Wright,lbw b Old,6,15,20,0,0,40.00
Rodney Hogg,run out,0,5,24,0,0,0.00
Alan Hurst,not out,3,10,4,0,0,30.00
Geoff Dymock,not out,4,12,13,0,0,33.33
