BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Lungi Ngidi,4,0,34,0,8.50,12,7,0,0,0
Kagiso Rabada,10,0,57,0,5.70,36,6,1,3,0
Andile Phehlukwayo,10,1,52,2,5.20,28,4,0,3,0
Chris Morris,10,0,73,2,7.30,23,8,1,2,0
Aiden Markram,5,0,38,0,7.60,10,4,1,0,0
Imran Tahir,10,0,57,2,5.70,25,6,0,0,0
Jean-Paul Duminy,1,0,10,0,10.00,2,2,0,0,0
