BATSMEN,,R,B,M,4s,6s,SR
Shane Watson,c Osinde b Baidwan,94,90,129,9,4,104.44
Brad Haddin,c Bagai b Davison,88,84,124,11,2,104.76
Ricky Ponting,c Davison b Osinde,7,15,30,0,0,46.67
Michael Clarke,not out,16,17,29,3,0,94.12
Cameron White,not out,4,3,3,1,0,133.33
