BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Lasith Malinga,10,0,55,3,5.50,34,6,0,4,1
Dhananjaya de Silva,10,0,49,0,4.90,31,4,1,0,0
Isuru Udana,10,0,67,0,6.70,27,7,1,3,0
Kasun Rajitha,10,0,76,1,7.60,28,6,4,4,1
Jeffrey Vandersay,7,0,50,1,7.14,19,5,0,4,0
Dimuth Karunaratne,1,0,7,0,7.00,4,0,1,0,0
Angelo Mathews,2,0,6,1,3.00,7,0,0,0,0
