BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
James Anderson,5,0,37,0,7.40,16,5,0,3,0
Stuart Broad,2.2,0,27,0,11.57,7,3,1,1,0
Steven Finn,2,0,49,0,24.50,2,3,6,0,0
Chris Woakes,3,1,8,2,2.67,16,2,0,0,0
