BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Peter Rawson,12,1,39,2,3.25,-,-,-,0,0
Kevin Curran,10.3,1,37,0,3.52,-,-,-,0,0
Iain Butchart,9,1,40,0,4.44,-,-,-,0,0
Duncan Fletcher,4,0,22,0,5.50,-,-,-,0,0
John Traicos,9,0,37,0,4.11,-,-,-,0,0
Ali Shah,4,0,23,0,5.75,-,-,-,0,0
