BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Andy Roberts,12,4,36,3,3.00,-,-,-,0,0
Michael Holding,12,2,33,2,2.75,-,-,-,0,0
Wayne Daniel,12,4,21,0,1.75,-,-,-,0,0
Winston Davis,12,2,34,0,2.83,-,-,-,0,0
Larry Gomes,8,0,42,1,5.25,-,-,-,0,0
Sir Viv Richards,4,1,13,0,3.25,-,-,-,0,0
