BATSMEN,,R,B,M,4s,6s,SR
Mark Greatbatch,c DeFreitas b Botham,35,37,51,4,1,94.59
John Wright,b DeFreitas,1,5,5,0,0,20.00
Andrew Jones,run out,78,113,123,13,0,69.03
Martin Crowe,not out,73,81,105,4,0,90.12
Ken Rutherford,not out,3,12,27,0,0,25.00
