BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Bhuvneshwar Kumar,5,0,19,1,3.80,21,2,0,2,0
Umesh Yadav,6.3,2,15,2,2.31,33,2,0,3,0
Ravichandran Ashwin,10,1,25,4,2.50,44,1,0,1,0
Mohit Sharma,5,1,16,1,3.20,23,2,0,2,0
Ravindra Jadeja,5,0,23,2,4.60,22,3,1,0,0
