BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mohammad Naveed,5,0,35,1,7.00,19,8,0,0,0
Manjula Guruge,6,1,19,0,3.17,29,2,1,0,0
Amjad Javed,2,0,12,0,6.00,6,2,0,0,0
Krishna Chandran,3,0,17,0,5.67,8,2,0,0,0
Mohammad Tauqir,2.5,0,21,0,7.41,8,4,0,0,0
