BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Umar Gul,7,1,13,1,1.86,35,2,0,0,0
Mohammad Hafeez,10,3,16,2,1.60,50,1,0,2,0
Wahab Riaz,6,0,29,0,4.83,21,3,0,2,1
Shahid Afridi,9.3,1,30,4,3.16,34,1,0,1,0
Saeed Ajmal,8,1,18,2,2.25,38,0,1,1,0
Abdul Razzaq,3,1,4,1,1.33,15,0,0,1,0
