BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kemar Roach,5.5,0,39,0,6.69,17,6,0,0,0
Ravi Rampaul,5,1,28,0,5.60,21,5,0,1,0
Devendra Bishoo,5,1,24,0,4.80,21,4,0,0,0
Daren Sammy,5,1,18,0,3.60,21,2,0,0,0
