BATSMEN,,R,B,M,4s,6s,SR
Aiden Markram,st Carey b Lyon,34,37,51,6,1,91.89
Quinton de Kock,c Starc b Lyon,52,51,78,7,0,101.96
Faf du Plessis,c Starc b Behrendorff,100,94,125,7,2,106.38
Rassie van der Dussen,c Maxwell b Cummins,95,97,136,4,4,97.94
Jean-Paul Duminy,c Stoinis b Starc,14,13,18,1,0,107.69
Dwaine Pretorius,b Starc,2,5,13,0,0,40.00
Andile Phehlukwayo,not out,4,3,8,1,0,133.33
