BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shapoor Zadran,4,0,25,0,6.25,12,4,0,0,0
Dawlat Zadran,3,0,23,0,7.67,10,3,1,0,0
Hamid Hassan,5,0,17,1,3.40,20,0,0,1,0
Mohammad Nabi,4.1,0,14,0,3.36,13,0,0,0,0
Samiullah Shinwari,2,0,19,0,9.50,5,2,1,0,0
