BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Ewen Chatfield,10,2,26,1,2.60,-,-,-,0,0
Martin Snedden,9,0,53,2,5.89,-,-,-,0,0
Willie Watson,10,2,36,2,3.60,-,-,-,0,0
John Bracewell,7,0,48,0,6.86,-,-,-,0,0
Dipak Patel,5,0,27,0,5.40,-,-,-,0,0
Stephen Boock,8.4,0,42,2,4.85,-,-,-,0,0
