BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kevin Curran,10,0,51,2,5.10,-,-,-,0,0
Peter Rawson,10,0,62,2,6.20,-,-,-,0,0
Eddo Brandes,7,2,24,0,3.43,-,-,-,0,0
John Traicos,10,2,28,1,2.80,-,-,-,0,0
Iain Butchart,4,0,27,0,6.75,-,-,-,0,0
Ali Shah,9,0,42,2,4.67,-,-,-,0,0
