BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Darren Gough,10,2,24,2,2.40,49,2,0,3,0
Angus Fraser,10,0,27,1,2.70,44,2,0,2,1
Alan Mullally,10,4,16,2,1.60,52,0,0,4,0
Mark Ealham,10,1,35,2,3.50,44,5,0,1,0
Andrew Flintoff,3,0,14,0,4.67,15,1,0,5,0
Adam Hollioake,7,0,35,0,5.00,21,2,0,2,0
