BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Javagal Srinath,10,1,36,2,3.60,-,-,-,1,0
Venkatesh Prasad,7,0,40,0,5.71,-,-,-,4,0
Anil Kumble,9.4,1,33,2,3.41,-,-,-,1,0
Venkatapathy Raju,10,2,30,3,3.00,-,-,-,0,0
Sachin Tendulkar,6,0,23,0,3.83,-,-,-,0,0
Ajay Jadeja,7,0,32,2,4.57,-,-,-,1,0
