BATSMEN,,R,B,M,4s,6s,SR
Martin Guptill,b Shahid Afridi,57,86,123,6,0,66.28
Brendon McCullum,b Shoaib Akhtar,6,3,3,0,1,200.00
Jamie How,lbw b Umar Gul,4,29,50,0,0,13.79
Ross Taylor,not out,131,124,171,8,7,105.65
James Franklin,lbw b Mohammad Hafeez,1,2,5,0,0,50.00
Scott Styris,lbw b Umar Gul,28,37,52,1,0,75.68
Nathan McCullum,b Umar Gul,19,10,16,1,2,190.00
Jacob Oram,c Umar Gul b Abdur Rehman,25,9,23,1,3,277.78
Kyle Mills,not out,7,3,2,1,0,233.33
