BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Nathan Bracken,9.4,3,19,4,1.97,49,3,0,1,0
Shaun Tait,10,0,68,2,6.80,29,5,1,6,1
Glenn McGrath,9,1,48,2,5.33,34,7,1,0,1
Brad Hogg,10,0,35,2,3.50,34,1,0,0,0
Andrew Symonds,3,0,15,0,5.00,9,1,0,0,1
Michael Clarke,8,0,36,0,4.50,24,0,1,0,0
