BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Dilhara Fernando,6,1,36,0,6.00,28,6,0,3,3
Farveez Maharoof,7,0,52,0,7.43,19,5,1,0,1
Nuwan Kulasekara,4,0,20,0,5.00,16,3,0,0,1
Russel Arnold,4,0,20,2,5.00,12,0,1,1,0
Malinga Bandara,9.4,0,53,1,5.48,31,6,1,0,0
Sanath Jayasuriya,6,0,32,0,5.33,19,1,2,0,0
Tillakaratne Dilshan,6,0,19,0,3.17,22,1,0,0,0
