BATSMEN,,R,B,M,4s,6s,SR
Sachin Tendulkar,b Streak,3,12,10,0,0,25.00
Navjot Sidhu,c Streak b PA Strang,80,116,166,5,0,68.97
Sanjay Manjrekar,c Campbell b Lock,2,18,27,0,0,11.11
Mohammad Azharuddin,c Campbell b BC Strang,2,10,14,0,0,20.00
Vinod Kambli,c GW Flower b Lock,106,110,137,11,0,96.36
Ajay Jadeja,not out,44,27,39,3,2,162.96
Nayan Mongia,not out,6,9,13,0,0,66.67
