BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mashrafe Mortaza,9.3,2,38,4,4.00,42,3,0,2,6
Syed Rasel,10,2,31,0,3.10,45,2,0,0,1
Abdur Razzak,10,2,38,3,3.80,38,5,0,0,0
Shakib Al Hasan,10,0,44,0,4.40,28,2,0,1,0
Mohammad Rafique,10,2,35,3,3.50,37,1,1,0,0
