BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Paul Reiffel,10,2,45,1,4.50,-,-,-,1,2
Damien Fleming,7.5,1,44,1,5.62,-,-,-,1,0
Glenn McGrath,9,0,46,0,5.11,-,-,-,1,0
Shane Warne,10,1,30,0,3.00,-,-,-,1,0
Mark Waugh,10,1,38,3,3.80,-,-,-,1,0
Michael Bevan,2,0,17,0,8.50,-,-,-,0,0
