BATSMEN,,R,B,M,4s,6s,SR
Lou Vincent,c & b Davison,101,117,178,9,1,86.32
Stephen Fleming,c Billcliff b Sandher,66,67,96,8,1,98.51
Peter Fulton,lbw b Sandher,47,47,50,4,1,100.00
Scott Styris,c Bagai b Samad,28,17,12,6,0,164.71
Craig McMillan,c Samad b Davison,10,6,4,1,0,166.67
Jacob Oram,not out,35,27,36,0,3,129.63
Brendon McCullum,not out,52,21,27,1,5,247.62
