BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Dipak Patel,10,1,26,2,2.60,-,-,-,0,0
Chris Harris,8,0,39,2,4.88,-,-,-,1,0
Willie Watson,10,0,40,2,4.00,-,-,-,1,0
Chris Cairns,3,0,21,0,7.00,-,-,-,1,0
Gavin Larsen,10,3,24,0,2.40,-,-,-,1,0
Andrew Jones,9,0,42,2,4.67,-,-,-,0,0
