BATSMEN,,R,B,M,4s,6s,SR
Graeme Smith,c Rogers b Haq,91,65,100,13,1,140.00
AB de Villiers,c Brown b Rogers,62,45,67,9,2,137.78
Ashwell Prince,c McCallum b Haq,21,23,23,3,0,91.30
Justin Kemp,not out,12,7,11,1,1,171.43
Shaun Pollock,not out,0,0,1,0,0,0.00
