BATSMEN,,R,B,M,4s,6s,SR
Fraser Watts,c GC Smith b Langeveldt,24,44,59,2,1,54.55
Majid Haq,c Boucher b Hall,13,33,46,2,0,39.39
Ryan Watson,run out (de Villiers),31,50,82,4,0,62.00
Gavin Hamilton,c de Villiers b Hall,4,13,23,0,0,30.77
Neil McCallum,b Langeveldt,1,21,24,0,0,4.76
Dougie Brown,not out,45,64,111,3,0,70.31
Colin Smith,b Pollock,15,30,38,2,0,50.00
John Blain,c Kemp b Hall,23,35,40,1,1,65.71
Paul Hoffmann,run out (Boucher/Hall),18,11,11,3,1,163.64
