BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Derek Pringle,10,0,53,0,5.30,-,-,-,1,0
Chris Lewis,9.2,0,36,0,3.86,-,-,-,5,1
Phil DeFreitas,10,0,39,1,3.90,-,-,-,0,0
Dermot Reeve,6,0,38,3,6.33,-,-,-,1,0
Sir Ian Botham,10,0,27,2,2.70,-,-,-,0,0
Phil Tufnell,4,0,25,0,6.25,-,-,-,0,0
