BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Martin Snedden,6,0,36,2,6.00,-,-,-,0,0
Ewen Chatfield,6,0,27,1,4.50,-,-,-,0,0
Willie Watson,6,0,34,0,5.67,-,-,-,0,0
Dipak Patel,6,0,45,1,7.50,-,-,-,0,0
John Bracewell,6,0,51,0,8.50,-,-,-,0,0
