BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Craig McDermott,6,0,30,1,5.00,-,-,-,0,0
Bruce Reid,6,0,38,2,6.33,-,-,-,0,0
Tim May,6,0,39,0,6.50,-,-,-,0,0
Simon O'Donnell,6,0,44,2,7.33,-,-,-,0,0
Steve Waugh,6,0,36,2,6.00,-,-,-,0,0
